Ano;Mês;Data;Distrito;Concelho;Freguesia;Nível de Tensão;Energia Ativa (kWh);CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia
2022;10;2022-10;COIMBRA;Cantanhede;UF CANTANHEDE E POCARICA;Baixa Tensão;1729701.93;06;0602;060220
2022;10;2022-10;COIMBRA;Pampilhosa da Serra;PAMPILHOSA DA SERRA;Baixa Tensão;313496.017;06;0612;061206
2022;10;2022-10;EVORA;Arraiolos;VIMIEIRO;Muito Alta, Alta e Média Tensões;176469.606;07;0702;070206
2022;10;2022-10;SETUBAL;Setúbal;SETUBAL (SAO SEBASTIAO);Baixa Tensão;6459759.658;15;1512;151205
2022;10;2022-10;VIANA DO CASTELO;Ponte de Lima;BARRIO E CEPOES;Baixa Tensão;99088.36;16;1607;160755
2022;11;2022-11;AVEIRO;Espinho;SILVALDE;Muito Alta, Alta e Média Tensões;649659.284;01;0107;010705
2022;11;2022-11;BRAGANCA;Mirandela;FRECHAS;Baixa Tensão;124447.895;04;0407;040716
2022;11;2022-11;LEIRIA;Óbidos;OLHO MARINHO;Muito Alta, Alta e Média Tensões;95055.617;10;1012;101203
2022;11;2022-11;PORTALEGRE;Portalegre;URRA;Muito Alta, Alta e Média Tensões;1484038.888;12;1214;121410
2022;11;2022-11;SANTAREM;Torres Novas;PEDROGAO;Baixa Tensão;299484.924;14;1419;141909
2022;12;2022-12;BRAGA;Braga;TADIM;Baixa Tensão;203521.893;03;0303;030356
2022;12;2022-12;BRAGA;Braga;UF CABREIROS PASSOS;Baixa Tensão;329796.548;03;0303;030366
2022;12;2022-12;BRAGA;Vila Nova de Famalicão;VERMOIM;Baixa Tensão;519081.839;03;0312;031247
2022;12;2022-12;CASTELO BRANCO;Idanha-a-Nova;MEDELIM;Baixa Tensão;63723.294;05;0505;050506
2022;12;2022-12;LEIRIA;Batalha;SAO MAMEDE;Baixa Tensão;612740.307;10;1004;100403
2022;12;2022-12;LEIRIA;Porto de Mós;PEDREIRAS;Muito Alta, Alta e Média Tensões;1675746.864;10;1016;101609
2022;12;2022-12;LISBOA;Azambuja;AZAMBUJA;Baixa Tensão;1527549.827;11;1103;110304
2022;12;2022-12;SANTAREM;Ourém;ALBURITEL;Baixa Tensão;186078.135;14;1421;142101
2022;12;2022-12;SANTAREM;Vila Nova da Barquinha;PRAIA DO RIBATEJO;Muito Alta, Alta e Média Tensões;203244.832;14;1420;142002
2022;12;2022-12;SETUBAL;Almada;UF ALMADA PIED PRAGAL CACILHAS;Baixa Tensão;8134436.211;15;1503;150312
2022;12;2022-12;VISEU;Armamar;UF SAO ROMAO E SANTIAGO;Baixa Tensão;47866.631;18;1801;180122
2022;12;2022-12;VISEU;Nelas;UF SANTAR E MOREIRA;Baixa Tensão;215420.188;18;1809;180911
2022;12;2022-12;VISEU;Sernancelhe;UF FONTE ARCADA E ESCURQUELA;Baixa Tensão;39993.823;18;1818;181819
2023;01;2023-01;BEJA;Serpa;UF V NOVA S BENTO E VALE VARGO;Muito Alta, Alta e Média Tensões;36362.354;02;0213;021309
2023;01;2023-01;BRAGA;Braga;MIRE DE TIBAES;Muito Alta, Alta e Média Tensões;1142746.194;03;0303;030325
2023;01;2023-01;GUARDA;Sabugal;CERDEIRA;Baixa Tensão;61557.791;09;0911;091113
2023;01;2023-01;GUARDA;Vila Nova de Foz Côa;TOUCA;Baixa Tensão;32850.336;09;0914;091416
2023;01;2023-01;PORTALEGRE;Elvas;UF BARBACENA E VILA FERNANDO;Baixa Tensão;203410.379;12;1207;120714
2023;01;2023-01;SANTAREM;Chamusca;ULME;Muito Alta, Alta e Média Tensões;1109612.643;14;1407;140704
2023;01;2023-01;VISEU;Tabuaço;ADORIGO;Baixa Tensão;45203.954;18;1819;181901
2023;02;2023-02;BRAGANCA;Macedo de Cavaleiros;CHACIM;Baixa Tensão;48606.501;04;0405;040509
2023;02;2023-02;GUARDA;Guarda;ALVENDRE;Baixa Tensão;34144.625;09;0907;090705
2023;02;2023-02;LEIRIA;Ansião;POUSAFLORES;Baixa Tensão;104715.342;10;1003;100306
2023;02;2023-02;PORTALEGRE;Avis;UF ALCORREGO E MARANHAO;Muito Alta, Alta e Média Tensões;31822.556;12;1203;120309
2023;02;2023-02;PORTO;Matosinhos;UF PERAFITA LAVRA S CRUZ BISPO;Baixa Tensão;5231977.112;13;1308;130813
2023;02;2023-02;PORTO;Paços de Ferreira;FIGUEIRO;Muito Alta, Alta e Média Tensões;106678.131;13;1309;130906
2023;02;2023-02;PORTO;Penafiel;GALEGOS;Baixa Tensão;439862.938;13;1311;131113
2023;02;2023-02;VIANA DO CASTELO;Viana do Castelo;CHAFE;Muito Alta, Alta e Média Tensões;598065.523;16;1609;160940
2023;02;2023-02;VISEU;Tarouca;UF GRANJA NOVA VILA CHA BEIRA;Baixa Tensão;57120.367;18;1820;182012
2023;03;2023-03;BRAGA;Barcelos;MANHENTE;Muito Alta, Alta e Média Tensões;847918.206;03;0302;030245
2023;03;2023-03;BRAGA;Celorico de Basto;FERVENCA;Baixa Tensão;159295.703;03;0305;030510
2023;03;2023-03;BRAGA;Fafe;VINHOS;Baixa Tensão;73688.141;03;0307;030736
2023;03;2023-03;BRAGA;Vila Verde;VALDREU;Baixa Tensão;51448.502;03;0313;031355
2023;03;2023-03;BRAGANCA;Miranda do douro;SAO MARTINHO DE ANGUEIRA;Baixa Tensão;43282.732;04;0406;040613
2023;03;2023-03;EVORA;Évora;SAO MIGUEL DE MACHEDE;Baixa Tensão;175548.577;07;0705;070509
2023;03;2023-03;LISBOA;Amadora;VENTEIRA;Muito Alta, Alta e Média Tensões;1848788.852;11;1115;111517
2023;03;2023-03;LISBOA;Mafra;CARVOEIRA;Baixa Tensão;582263.416;11;1109;110902
2023;03;2023-03;VILA REAL;Peso da Régua;FONTELAS;Baixa Tensão;72995.449;17;1708;170802
2023;03;2023-03;VILA REAL;Vila Real;ARROIOS;Baixa Tensão;190643.447;17;1714;171404
2023;03;2023-03;VISEU;Cinfães;NESPEREIRA;Baixa Tensão;259005.795;18;1804;180409
2023;03;2023-03;VISEU;Vouzela;CAMPIA;Baixa Tensão;315337.287;18;1824;182403
2023;04;2023-04;BRAGA;Barcelos;UF NEGREIROS E CHAVAO;Baixa Tensão;365194.828;03;0302;0302FB
2023;04;2023-04;BRAGA;Guimarães;GONCA;Muito Alta, Alta e Média Tensões;113994.856;03;0308;030820
2023;04;2023-04;LEIRIA;Óbidos;VAU;Muito Alta, Alta e Média Tensões;177085.331;10;1012;101207
2023;04;2023-04;VISEU;Resende;CARQUERE;Baixa Tensão;80786.224;18;1813;181303
2023;05;2023-05;BRAGA;Vieira do Minho;ROSSAS;Baixa Tensão;161009.483;03;0311;031113
2023;05;2023-05;BRAGA;Vizela;SANTA EULALIA;Muito Alta, Alta e Média Tensões;176053.581;03;0314;031401
2023;05;2023-05;BRAGANCA;Bragança;UF IZEDA CALVELHE PARADIN NOVA;Baixa Tensão;149847.751;04;0402;040252
2023;05;2023-05;COIMBRA;Montemor-o-Velho;UF ABRUNHEIRA VERRIDE VN BARCA;Baixa Tensão;204348.4;06;0610;061015
2023;05;2023-05;EVORA;Montemor-o-Novo;CIBORRO;Muito Alta, Alta e Média Tensões;32795.885;07;0706;070607
2023;05;2023-05;FARO;Loulé;AMEIXIAL;Baixa Tensão;71271.814;08;0808;080803
2023;05;2023-05;VIANA DO CASTELO;Valença;UF GONDOMIL E SANFINS;Muito Alta, Alta e Média Tensões;164187.916;16;1608;160818
2023;06;2023-06;AVEIRO;Estarreja;SALREU;Baixa Tensão;437992.125;01;0108;010806
2023;06;2023-06;COIMBRA;Condeixa-a-Nova;EGA;Muito Alta, Alta e Média Tensões;83887.966;06;0604;060406
2023;06;2023-06;COIMBRA;Miranda do Corvo;LAMAS;Baixa Tensão;87725.393;06;0609;060901
2023;06;2023-06;LEIRIA;Leiria;UF MARRAZES E BAROSA;Baixa Tensão;3976217.821;10;1009;100934
2023;06;2023-06;PORTO;Felgueiras;PENACOVA;Muito Alta, Alta e Média Tensões;194679.032;13;1303;130313
2023;06;2023-06;PORTO;Penafiel;IRIVO;Baixa Tensão;277526.249;13;1311;131115
2023;06;2023-06;SANTAREM;Santarém;MOCARRIA;Muito Alta, Alta e Média Tensões;26821.419;14;1416;141613
2023;06;2023-06;VILA REAL;Montalegre;SALTO;Baixa Tensão;145091.693;17;1706;170626
2023;06;2023-06;VISEU;Mortágua;PALA;Muito Alta, Alta e Média Tensões;31460.031;18;1808;180807
2023;06;2023-06;VISEU;Viseu;SAO JOAO DE LOUROSA;Muito Alta, Alta e Média Tensões;557547.809;18;1823;182327
2023;07;2023-07;AVEIRO;Sever do Vouga;UF SILVA ESCURA E DORNELAS;Baixa Tensão;283196.606;01;0117;011711
2023;07;2023-07;BRAGA;Guimarães;UF SANDE V N SANDE S CLEMENTE;Baixa Tensão;615538.488;03;0308;030887
2023;07;2023-07;CASTELO BRANCO;Castelo Branco;LARDOSA;Muito Alta, Alta e Média Tensões;55080.128;05;0502;050211
2023;07;2023-07;CASTELO BRANCO;Oleiros;SOBRAL;Baixa Tensão;22129.558;05;0506;050611
2023;07;2023-07;SETUBAL;Almada;UF CAPARICA E TRAFARIA;Muito Alta, Alta e Média Tensões;2297359.708;15;1503;150313
2023;07;2023-07;VIANA DO CASTELO;Arcos de Valdevez;VALE;Baixa Tensão;73920.474;16;1601;160149
2023;08;2023-08;AVEIRO;Mealhada;LUSO;Muito Alta, Alta e Média Tensões;204468.353;01;0111;011104
2023;08;2023-08;BRAGA;Esposende;FORJAES;Muito Alta, Alta e Média Tensões;31291.0;03;0306;030608
2023;08;2023-08;CASTELO BRANCO;Castelo Branco;SARZEDAS;Baixa Tensão;231676.512;05;0502;050223
2023;08;2023-08;PORTO;Felgueiras;UF VILA FRIA E VIZELA;Baixa Tensão;129255.285;13;1303;130340
2023;08;2023-08;PORTO;Lousada;UF FIGUEIRAS E COVAS;Muito Alta, Alta e Média Tensões;53824.956;13;1305;130529
2023;08;2023-08;SANTAREM;Ferreira do Zêzere;FERREIRA DO ZEZERE;Muito Alta, Alta e Média Tensões;95849.364;14;1411;141106
2023;08;2023-08;SANTAREM;Torres Novas;ASSENTIZ;Baixa Tensão;377792.129;14;1419;141902
2023;08;2023-08;VIANA DO CASTELO;Caminha;VILE;Baixa Tensão;44262.947;16;1602;160220
2023;09;2023-09;BRAGANCA;Mirandela;UF FREIXEDA E VILA VERDE;Baixa Tensão;18092.186;04;0407;040742
2023;09;2023-09;LISBOA;Amadora;AGUAS LIVRES;Muito Alta, Alta e Média Tensões;611439.884;11;1115;111513
2023;09;2023-09;LISBOA;Odivelas;UF RAMADA E CANECAS;Baixa Tensão;3917999.819;11;1116;111610
2023;09;2023-09;LISBOA;Torres Vedras;UF A DOS CUNHADOS E MACEIRA;Muito Alta, Alta e Média Tensões;2194889.442;11;1113;111321
2023;09;2023-09;PORTALEGRE;Fronteira;SAO SATURNINO;Muito Alta, Alta e Média Tensões;25609.638;12;1208;120803
2023;09;2023-09;PORTO;Paredes;DUAS IGREJAS;Baixa Tensão;391072.817;13;1310;131010
2023;09;2023-09;SANTAREM;Tomar;UF ALEM DA RIBEIRA E PEDREIRA;Baixa Tensão;180180.004;14;1418;141817
2023;10;2023-10;AVEIRO;Ílhavo;ILHAVO (SAO SALVADOR);Baixa Tensão;2168991.596;01;0110;011008
2023;10;2023-10;COIMBRA;Penacova;UF S PEDRO ALVA S PAIO MONDEGO;Baixa Tensão;263155.126;06;0613;061314
2023;10;2023-10;EVORA;Mora;MORA;Muito Alta, Alta e Média Tensões;367909.765;07;0707;070703
2023;10;2023-10;PORTALEGRE;Arronches;MOSTEIROS;Baixa Tensão;76043.515;12;1202;120203
2023;10;2023-10;PORTALEGRE;Elvas;SAO BRAS E SAO LOURENCO;Baixa Tensão;345243.99;12;1207;120707
2023;10;2023-10;PORTALEGRE;Elvas;UF TERRUGEM E VILA BOIM;Baixa Tensão;350858.393;12;1207;120715
2023;10;2023-10;PORTO;Póvoa de Varzim;ESTELA;Muito Alta, Alta e Média Tensões;333613.759;13;1313;131307
2023;11;2023-11;COIMBRA;Lousã;UF FOZ AROUCE CASAL ERMIO;Baixa Tensão;222174.514;06;0607;060707
2023;11;2023-11;EVORA;Estremoz;UF ESTREMOZ;Muito Alta, Alta e Média Tensões;693747.213;07;0704;070414
2023;11;2023-11;LEIRIA;Marinha Grande;MARINHA GRANDE;Muito Alta, Alta e Média Tensões;30713225.44;10;1010;101001
2023;11;2023-11;PORTO;Vila do Conde;UF FORNELO E VAIRAO;Baixa Tensão;374537.958;13;1316;131632
2023;11;2023-11;VILA REAL;Valpaços;VEIGA DE LILA;Baixa Tensão;29097.305;17;1712;171230
2023;11;2023-11;VISEU;Mortágua;MARMELEIRA;Baixa Tensão;71173.693;18;1808;180805
2023;12;2023-12;BRAGA;Guimarães;UF AIRAO S M AIRAO S J VERMIL;Muito Alta, Alta e Média Tensões;197674.864;03;0308;030876
2023;12;2023-12;BRAGA;Vila Verde;UF ORIZ;Baixa Tensão;84755.123;03;0313;031365
2023;12;2023-12;CASTELO BRANCO;Belmonte;INGUIAS;Baixa Tensão;124171.894;05;0501;050104
2023;12;2023-12;COIMBRA;Penacova;SAZES DO LORVAO;Baixa Tensão;161132.903;06;0613;061310
2023;12;2023-12;FARO;Albufeira;ALBUFEIRA E OLHOS DE AGUA;Baixa Tensão;13374689.043;08;0801;080106
2023;12;2023-12;GUARDA;Almeida;ALMEIDA;Muito Alta, Alta e Média Tensões;37830.8;09;0902;090203
2023;12;2023-12;GUARDA;Celorico da Beira;CARRAPICHANA;Baixa Tensão;39904.34;09;0903;090304
2023;12;2023-12;GUARDA;Vila Nova de Foz Côa;NUMAO;Baixa Tensão;37098.864;09;0914;091411
2023;12;2023-12;LEIRIA;Leiria;REGUEIRA DE PONTES;Baixa Tensão;723779.29;10;1009;100921
2024;01;2024-01;AVEIRO;Aveiro;EIXO E EIROL;Muito Alta, Alta e Média Tensões;900658.564;01;0105;010515
2024;01;2024-01;BRAGA;Braga;UF FERREIROS E GONDIZALVES;Baixa Tensão;1945065.82;03;0303;030371
2024;01;2024-01;BRAGA;Braga;UF NOGUEIRO E TENOES;Baixa Tensão;1381249.096;03;0303;030378
2024;01;2024-01;BRAGA;Vieira do Minho;ROSSAS;Baixa Tensão;219148.822;03;0311;031113
2024;01;2024-01;BRAGANCA;Bragança;ALFAIAO;Baixa Tensão;35413.53;04;0402;040201
2024;01;2024-01;FARO;Lagos;ODIAXERE;Baixa Tensão;947800.694;08;0807;080704
2024;01;2024-01;FARO;Tavira;UF CONCEICAO CABANAS TAVIRA;Muito Alta, Alta e Média Tensões;241268.643;08;0814;081410
2024;01;2024-01;PORTO;Felgueiras;REGILDE;Muito Alta, Alta e Média Tensões;194281.194;13;1303;130318
2024;02;2024-02;AVEIRO;Murtosa;MURTOSA;Muito Alta, Alta e Média Tensões;94839.23;01;0112;011203
2024;02;2024-02;BRAGANCA;Bragança;SANTA COMBA DE ROSSAS;Baixa Tensão;54532.585;04;0402;040241
2024;02;2024-02;BRAGANCA;Carrazeda de Ansiães;CARRAZEDA DE ANSIAES;Baixa Tensão;594652.202;04;0403;040304
2024;02;2024-02;BRAGANCA;Macedo de Cavaleiros;OLMOS;Baixa Tensão;25831.007;04;0405;040523
2024;02;2024-02;PORTO;Baião;GOVE;Baixa Tensão;243837.411;13;1302;130206
2024;02;2024-02;PORTO;Porto;RAMALDE;Baixa Tensão;8531034.946;13;1312;131211
2024;02;2024-02;SANTAREM;Rio Maior;UF AZAMBUJEIRA E MALAQUEIJO;Muito Alta, Alta e Média Tensões;42799.543;14;1414;141415
2024;02;2024-02;SANTAREM;Tomar;CARREGUEIROS;Baixa Tensão;156300.041;14;1418;141804
2024;02;2024-02;SETUBAL;Sesimbra;SESIMBRA (CASTELO);Muito Alta, Alta e Média Tensões;1633556.724;15;1511;151101
2024;02;2024-02;SETUBAL;Setúbal;SETUBAL (SAO SEBASTIAO);Baixa Tensão;6853666.572;15;1512;151205
2024;03;2024-03;BRAGA;Barcelos;RORIZ;Muito Alta, Alta e Média Tensões;42802.448;03;0302;030264
2024;03;2024-03;CASTELO BRANCO;Castelo Branco;LARDOSA;Muito Alta, Alta e Média Tensões;8015.93;05;0502;050211
2024;03;2024-03;PORTALEGRE;Ponte de Sor;UF PONTE SOR TRAMAGA VALE ACOR;Muito Alta, Alta e Média Tensões;239165.933;12;1213;121308
2024;03;2024-03;PORTO;Paços de Ferreira;MEIXOMIL;Muito Alta, Alta e Média Tensões;143622.136;13;1309;130910
2024;03;2024-03;PORTO;Vila do Conde;UF RIO MAU E ARCOS;Baixa Tensão;221318.683;13;1316;131635
2024;03;2024-03;SANTAREM;Santarém;ALCANHOES;Muito Alta, Alta e Média Tensões;24937.413;14;1416;141605
2024;03;2024-03;VIANA DO CASTELO;Ponte de Lima;SEARA;Baixa Tensão;65472.756;16;1607;160745
2024;03;2024-03;VISEU;Viseu;RIBAFEITA;Baixa Tensão;68196.835;18;1823;182322
2024;01;2024-01;EVORA;Évora;EVORA;Muito Alta, Alta e Média Tensões;90356.033;07;0705;
2020;11;2020-11;BEJA;Ferreira do Alentejo;FIGUEIRA DOS CAVALEIROS;Baixa Tensão;207457.702;02;0208;020803
2020;11;2020-11;PORTALEGRE;Avis;ERVEDAL;Muito Alta, Alta e Média Tensões;90206.137;12;1203;120305
2020;11;2020-11;PORTO;Felgueiras;UF TORRADOS E SOUSA;Baixa Tensão;454585.509;13;1303;130337
2020;11;2020-11;PORTO;Trofa;UF BOUGADO;Muito Alta, Alta e Média Tensões;6381301.472;13;1318;131810
2020;11;2020-11;VISEU;Moimenta da Beira;MOIMENTA DA BEIRA;Muito Alta, Alta e Média Tensões;327290.336;18;1807;180710
2020;12;2020-12;AVEIRO;Arouca;SANTA EULALIA;Baixa Tensão;304489.955;01;0104;010416
2020;12;2020-12;BRAGA;Barcelos;ALVELOS;Muito Alta, Alta e Média Tensões;155336.268;03;0302;030208
2020;12;2020-12;BRAGA;Fafe;SILVARES (SAO MARTINHO);Baixa Tensão;259809.182;03;0307;030729
2020;12;2020-12;CASTELO BRANCO;Covilhã;UF PESO E VALES DO RIO;Baixa Tensão;227162.927;05;0503;050336
2020;12;2020-12;COIMBRA;Condeixa-a-Nova;UF SEBAL E BELIDE;Baixa Tensão;495273.398;06;0604;060412
2020;12;2020-12;COIMBRA;Montemor-o-Velho;TENTUGAL;Baixa Tensão;435360.419;06;0610;061011
2020;12;2020-12;COIMBRA;Soure;ALFARELOS;Baixa Tensão;218206.015;06;0615;061501
2020;12;2020-12;GUARDA;Seia;SABUGUEIRO;Baixa Tensão;118956.505;09;0912;091210
2020;12;2020-12;PORTALEGRE;Portalegre;URRA;Muito Alta, Alta e Média Tensões;1144697.431;12;1214;121410
2020;12;2020-12;PORTO;Marco de Canaveses;CONSTANCE;Baixa Tensão;308106.877;13;1307;130705
2021;01;2021-01;CASTELO BRANCO;Idanha-a-Nova;LADOEIRO;Muito Alta, Alta e Média Tensões;34925.808;05;0505;050505
2021;01;2021-01;LISBOA;Oeiras;UF ALGES L-A-VELHA C QUEBRADA;Muito Alta, Alta e Média Tensões;2732540.353;11;1110;111012
2021;01;2021-01;LISBOA;Torres Vedras;UF MAXIAL E MONTE REDONDO;Muito Alta, Alta e Média Tensões;90814.407;11;1113;111325
2021;01;2021-01;VILA REAL;Montalegre;UF MEIXEDO E PADORNELOS;Baixa Tensão;42750.614;17;1706;170637
2021;02;2021-02;AVEIRO;Santa Maria da Feira;ROMARIZ;Muito Alta, Alta e Média Tensões;85402.678;01;0109;010922
2021;02;2021-02;COIMBRA;Cantanhede;UF COVOES E CAMARNEIRA;Baixa Tensão;466690.813;06;0602;060221
2021;02;2021-02;SETUBAL;Palmela;PALMELA;Muito Alta, Alta e Média Tensões;6226946.213;15;1508;150802
2021;02;2021-02;VIANA DO CASTELO;Arcos de Valdevez;UF JOLDA (MADALENA) RIO CABRAO;Baixa Tensão;45133.15;16;1601;160158
2021;02;2021-02;VIANA DO CASTELO;Viana do Castelo;ANHA;Muito Alta, Alta e Média Tensões;82554.557;16;1609;160904
2021;02;2021-02;VILA REAL;Alijó;UF POPULO E RIBALONGA;Baixa Tensão;59395.43;17;1701;170122
2021;02;2021-02;VISEU;Lamego;VILA NOVA DE SOUTO D EL-REI;Baixa Tensão;78779.611;18;1805;180524
2021;03;2021-03;BRAGA;Terras de Bouro;CARVALHEIRA;Baixa Tensão;36008.596;03;0310;031004
2021;03;2021-03;COIMBRA;Arganil;CELAVISA;Baixa Tensão;18926.827;06;0601;060105
2021;03;2021-03;COIMBRA;Mira;SEIXO;Baixa Tensão;217818.664;06;0608;060802
2021;03;2021-03;COIMBRA;Oliveira do Hospital;ALDEIA DAS DEZ;Baixa Tensão;79416.872;06;0611;061101
2021;03;2021-03;GUARDA;Celorico da Beira;FORNO TELHEIRO;Baixa Tensão;104411.28;09;0903;090306
2021;03;2021-03;SETUBAL;Montijo;UF PEGOES;Muito Alta, Alta e Média Tensões;2362251.107;15;1507;150711
2021;04;2021-04;BRAGA;Barcelos;LIJO;Muito Alta, Alta e Média Tensões;598875.689;03;0302;030243
2021;04;2021-04;BRAGA;Barcelos;RIO COVO (SANTA EUGENIA);Muito Alta, Alta e Média Tensões;251925.798;03;0302;030265
2021;04;2021-04;GUARDA;Gouveia;CATIVELOS;Baixa Tensão;90609.576;09;0906;090603
2021;04;2021-04;PORTO;Marco de Canaveses;VARZEA ALIVIADA E FOLHADA;Baixa Tensão;278012.099;13;1307;130740
2021;04;2021-04;PORTO;Valongo;VALONGO;Muito Alta, Alta e Média Tensões;1198853.997;13;1315;131505
2021;04;2021-04;SANTAREM;Torres Novas;UF BROGUEIRA P IGREJA ALCOROCH;Baixa Tensão;392101.432;14;1419;141918
2021;04;2021-04;VISEU;Oliveira de Frades;PINHEIRO;Muito Alta, Alta e Média Tensões;977568.699;18;1810;181005
2021;04;2021-04;VISEU;Tondela;DARDAVAZ;Muito Alta, Alta e Média Tensões;928158.899;18;1821;182106
2021;04;2021-04;VISEU;Viseu;ORGENS;Baixa Tensão;445960.832;18;1823;182319
2021;05;2021-05;AVEIRO;Arouca;CHAVE;Baixa Tensão;226912.614;01;0104;010407
2021;05;2021-05;LISBOA;Loures;FANHOES;Baixa Tensão;317437.941;11;1107;110705
2021;05;2021-05;SANTAREM;Abrantes;PEGO;Baixa Tensão;318469.387;14;1401;140107
2021;05;2021-05;VIANA DO CASTELO;Viana do Castelo;UF SUBPORTELA DEOCRISTE E SUSA;Muito Alta, Alta e Média Tensões;20704408.161;16;1609;160946
2021;05;2021-05;VISEU;Penalva do Castelo;UF VILA COVA DO COVELO/MARECO;Baixa Tensão;37480.095;18;1811;181115
2021;06;2021-06;AVEIRO;Anadia;AVELAS DE CIMA;Muito Alta, Alta e Média Tensões;191445.742;01;0103;010305
2021;06;2021-06;COIMBRA;Tábua;CARAPINHA;Muito Alta, Alta e Média Tensões;22241.617;06;0616;061603
2021;06;2021-06;LEIRIA;Leiria;UF PARCEIROS E AZOIA;Muito Alta, Alta e Média Tensões;2240382.275;10;1009;100937
2021;06;2021-06;SANTAREM;Alcanena;BUGALHOS;Muito Alta, Alta e Média Tensões;1069012.483;14;1402;140202
2021;06;2021-06;VIANA DO CASTELO;Arcos de Valdevez;AZERE;Baixa Tensão;24291.802;16;1601;160104
2021;06;2021-06;VIANA DO CASTELO;Arcos de Valdevez;UF SOUTO E TABACO;Baixa Tensão;152639.632;16;1601;160162
